X;Y;osm_id;name;operator;accepts_bottle;indoor;offers_cold_water;offers_warm_water;offers_hot_water;fee;description;com_insee;com_nom
2.1959833;48.8304876997344;node/2374931375;;;;;;;;;;92064;Saint-Cloud
2.4001315;48.8815513997217;node/2376344269;;;;;;;;;;75056;Paris
2.3766458;48.8283827997349;node/2378416411;;;;;;;;;;75056;Paris
2.3396086;48.823831899736;node/2379014595;;;;;;;;;;75056;Paris
2.311981;48.8612224997267;node/2385591118;Eau potable;;;;;;;;;75056;Paris
2.2911077;48.8572592997277;node/2386533041;;JCDecaux;;;;;;no;;75056;Paris
2.3010397;48.8625259997264;node/2386548197;;JCDecaux;;;;;;no;;75056;Paris
2.3009824;48.8625038997264;node/2386548208;;;;;;;;;;75056;Paris
2.37146;48.8633423997262;node/2387587169;;;;;;;;;;75056;Paris
2.3638523;48.9318579997092;node/2389176707;;;;;;;;;;93066;Saint-Denis
2.3373781;48.8880272997201;node/2389937598;Petite Fontaine Wallace;;;;;;;;;75056;Paris
2.3640561;48.8725765997239;node/2389937613;;;;;;;;;;75056;Paris
2.3576296;48.844181099731;node/2389937615;;;no;;;;;;;75056;Paris
2.3528123;48.8668461997253;node/2390476877;;;;;;;;;;75056;Paris
2.3525045;48.8660060997255;node/2390476878;;;;;;;;;;75056;Paris
2.3793265;48.876451899723;node/2397249572;Fontaine Wallace;;;;;;;;;75056;Paris
2.3263659;48.8856372997207;node/2398400526;;;;;;;;no;;75056;Paris
2.3779683;48.8310373997342;node/2402382647;;Eau de Paris;;no;;;;;Eau pétillante;75056;Paris
2.3626009;48.8049753997407;node/2405238391;;;;;;;;no;;94076;Villejuif
2.3400474;48.8226089997363;node/2406018422;;;;;;;;;;75056;Paris
2.336688;48.823896099736;node/2406125287;;;;;;;;;;75056;Paris
2.3944494;48.7928513997437;node/2407757272;;;;;;;;;;94081;Vitry-sur-Seine
2.2452654;48.8786983997224;node/2412160709;;;;;;;;;;92062;Puteaux
2.3515044;48.8527613997288;node/2414361001;;Eau de Paris;;;;;;;;75056;Paris
2.305356;48.8262278997354;node/2417737092;;JCDecaux;;;;;;no;;75056;Paris
2.3492501;48.8577529997276;node/2421491826;;;;;;;;;;75056;Paris
2.1947358;48.9046683997159;node/2426551992;;;;;;;;;;92050;Nanterre
2.2949724;48.7620183997513;node/2426821369;;;;;;;;;;92002;Antony
2.288855;48.7735243997485;node/2426821370;;;;;;;;;;92071;Sceaux
2.2954594;48.7745261997482;node/2426821371;;;;;;;;;;92071;Sceaux
2.3511205;48.8564551997279;node/2440653707;;;;;;;;;;75056;Paris
2.2936737;48.7477467997549;node/2445082717;;;;;;;;;;92002;Antony
2.3790769;48.8888917997199;node/2448107894;;;;;;;;;;75056;Paris
2.2737321;48.8421922997314;node/2449611138;;;;;;;;;;75056;Paris
2.2767441;48.8386333997323;node/2449611139;;;;;;;;;;75056;Paris
2.4075321;48.8785909997224;node/2456995772;;;;;;;;;;75056;Paris
2.162122;48.8812261997218;node/2460324585;;;;;;;;;;92063;Rueil-Malmaison
2.3494306;48.8294778997346;node/2460488901;;JCDecaux;;;;;;no;;75056;Paris
2.3600431;48.827667399735;node/2462768068;;;;;;;;;;75056;Paris
2.3594556;48.827942199735;node/2462768071;;;;;;;;;;75056;Paris
2.3775133;48.8281469997349;node/2467266681;;;;;;;;;;75056;Paris
2.2446579;48.8585094997274;node/2467783110;;;;;;;;;;75056;Paris
2.3555656;48.8316088997341;node/2477391615;;;;;;;;;;75056;Paris
2.3168958;48.8870069997203;node/2477782119;;;;;;;;;;75056;Paris
2.3574814;48.9174425997128;node/2482094440;;;;;;;;;;93066;Saint-Denis
2.3670436;48.8629573997263;node/2482248710;;;;;;;;;;75056;Paris
2.5149863;48.7927019997437;node/2482396056;;;;no;;;;;;94068;Saint-Maur-des-Fossés
2.3497903;48.6976865997673;node/2487266060;;;;;;;;;;91589;Savigny-sur-Orge
2.3497921;48.6977558997673;node/2487266064;;;;;;;;;;91589;Savigny-sur-Orge
2.3642091;48.8771576997228;node/2494721850;;;;;;;;;;75056;Paris
2.1996869;48.8932835997188;node/2495968811;;;;;;;;;;92050;Nanterre
2.3027301;48.831926099734;node/2500391444;;JCDecaux;;;;;;no;;75056;Paris
2.306163;48.8365006997329;node/2500448661;;;;;;;;;;75056;Paris
2.2918419;48.8309534997342;node/2500908017;;JCDecaux;;;;;;no;;75056;Paris
2.276345;48.8408117997318;node/2500943954;;;;;;;;;;75056;Paris
2.4063088;48.8662715997255;node/2501749425;Fontaine Wallace;;;;;;;;;75056;Paris
2.1763346;48.8272162997352;node/2519003157;;;;;;;;;;92047;Marnes-la-Coquette
2.2855992;48.8487970997298;node/2523954111;;;;no;;;;;;75056;Paris
2.35803;48.8305374997343;node/2535762042;;;;no;;;;;;75056;Paris
2.351404;48.8527457997288;node/2536466962;;;;;;;;;;75056;Paris
2.3218873;48.8340932997334;node/2549521236;;;;;;;;;;75056;Paris
2.304026;48.8792221997223;node/2557579607;;;;;;;;no;;75056;Paris
2.1642195;48.8848043997209;node/2579641226;;;;;;;;;;92063;Rueil-Malmaison
2.3427887;48.8513838997292;node/258325038;;JCDecaux;;;;;;no;;75056;Paris
2.296796;48.8371798997327;node/259289448;;JCDecaux;;;;;;no;;75056;Paris
2.3210909;48.8177587997375;node/2595506819;;;;;;;;;;92049;Montrouge
2.3230443;48.8128042997387;node/2601208026;;;;;;;;;;92049;Montrouge
2.3346904;48.7093890997644;node/2622867864;;;;;;;;;;91432;Morangis
2.3425292;48.8342848997334;node/2623513031;;;;;;;;;;75056;Paris
2.3872805;48.836109399733;node/2626551426;;;;;;;;;;75056;Paris
2.3692535;48.8452731997307;node/262964096;;JCDecaux;;;;;;no;;75056;Paris
2.3685338;48.8774493997227;node/2631274873;Fontaine Wallace;;;;;;;;Fontaine Wallace;75056;Paris
2.2389406;48.8852962997207;node/2661291251;;;;;;;;;;92062;Puteaux
2.238954;48.8852640997207;node/2661291256;;;;;;;;;;92062;Puteaux
2.4098516;48.8563875997279;node/2663193350;;;;;;;;;;75056;Paris
2.3109589;48.8473351997302;node/266630600;;JCDecaux;;;;;;no;;75056;Paris
2.3251723;48.8516213997291;node/266632074;;JCDecaux;;;;;;no;;75056;Paris
2.294613;48.803941699741;node/2674748728;;;;yes;;;;no;;92020;Châtillon
2.4848136;48.8026677997413;node/2676552279;;;;;;;;;;94068;Saint-Maur-des-Fossés
2.3858521;48.8152716997381;node/2677108463;;;;;;;;;;94041;Ivry-sur-Seine
2.3854262;48.8150605997382;node/2677108464;;;;;;;;;;94041;Ivry-sur-Seine
2.2361425;48.88827519972;node/2696457283;;;;;;;;;;92062;Puteaux
2.497555;48.8050203997407;node/2698250124;;;;;;;;;;94068;Saint-Maur-des-Fossés
2.4964573;48.8101042997394;node/2698250443;;;;;;;;;;94068;Saint-Maur-des-Fossés
2.4862959;48.8121307997389;node/2698250620;;;;;;;;;;94068;Saint-Maur-des-Fossés
2.1857277;48.8815017997217;node/2701663018;;;;;;;;;;92063;Rueil-Malmaison
2.5224943;48.7771888997476;node/2764022217;;;;;;;;;;94055;Ormesson-sur-Marne
2.5252046;48.7772804997475;node/2764022229;;;;;;;;;;94055;Ormesson-sur-Marne
2.5220275;48.7778850997474;node/2764022294;;;;;;;;;;94055;Ormesson-sur-Marne
2.5305072;48.7779043997474;node/2772910469;;;;;;;;;;94055;Ormesson-sur-Marne
2.5269422;48.7792549997471;node/2772910515;;;;;;;;;;94055;Ormesson-sur-Marne
2.3636094;48.8897543997196;node/2773445659;;;;;;;;;;75056;Paris
2.3086836;48.8225107997363;node/277426931;;;;;;;;;;92046;Malakoff
2.363328;48.8894147997197;node/2776282023;;;;;;;;;;75056;Paris
2.2921763;48.8453784997307;node/277770538;;JCDecaux;;;;;;no;;75056;Paris
2.3670765;48.8895728997197;node/2781171579;;;;;;;;;;75056;Paris
2.3161872;48.8097117997395;node/2786493460;;;;;;;;;;92007;Bagneux
2.3346295;48.84795069973;node/2789010234;;;;no;;;;;;75056;Paris
2.3611595;48.9323934997091;node/2795940140;;;;;;;;;;93066;Saint-Denis
2.2925347;48.7994399997421;node/2805513488;;;;;;;;;;92020;Châtillon
2.3882445;48.8531133997287;node/2812983878;Fontaine Wallace;;;;;;;;"""La Source"" (Fontaine à eau potable)";75056;Paris
2.2720831;48.8374402997326;node/281938609;;;;;;;;;;75056;Paris
2.4100895;48.8548651997283;node/2820762353;;;;;;;;;;75056;Paris
2.2839234;48.7558523997528;node/282911639;;;;;;;;;;92002;Antony
2.3539271;48.8950747997183;node/2829169557;;;;;;;;;;75056;Paris
2.2552546;48.8737507997236;node/2831552800;;;;;;;;;;75056;Paris
2.2975105;48.8572051997277;node/2831789054;;;;;;;;;;75056;Paris
2.3789983;48.8287591997348;node/2843851701;;;;;;;;;;75056;Paris
2.3792237;48.8289977997347;node/2843851801;;;;;;;;;;75056;Paris
2.4167426;48.8324900997339;node/2846149319;;;;;;;;;;75056;Paris
2.4171377;48.8325370997339;node/2846149321;;;;;;;;;;75056;Paris
2.3607044;48.8770425997228;node/2847425298;;;;;;;;;Point d'eau pour les autolaveuses de la gare;75056;Paris
2.3109476;48.8625049997264;node/2849958601;;JCDecaux;;;;;;no;;75056;Paris
2.392719;48.8928182997189;node/2853800406;;;;;;;;;;75056;Paris
2.4110674;48.8528019997288;node/2866754439;;;;;;;;;;75056;Paris
2.3806301;48.8894901997197;node/2869329457;;;;;;;;no;;75056;Paris
2.3809339;48.8854183997207;node/2878464286;Fontaine Wallace;;;;;;;;;75056;Paris
2.3794239;48.8847021997209;node/2887953878;Fontaine Wallace;;;;;;;;;75056;Paris
2.3641954;48.7913676997441;node/2896900669;;;;;;;;;;94076;Villejuif
2.3497997;48.8582000997275;node/291453999;;JCDecaux;;;;;;no;;75056;Paris
2.3496486;48.8220571997364;node/2927361001;Fontaine Wallace;;;;;;;;;75056;Paris
2.2911223;48.8402418997319;node/2927398386;;;;;;;;;;75056;Paris
2.3481362;48.8556476997281;node/2939292278;;;;;;;;;;75056;Paris
2.3376815;48.8647969997259;node/2939292279;;;;;;;;;;75056;Paris
2.3684957;48.8506006997294;node/2940765616;;;;;;;;;;75056;Paris
2.3606649;48.827926899735;node/2940769968;;;;;;;;;;75056;Paris
2.3608761;48.8281327997349;node/2940769970;;;;;;;;;;75056;Paris
2.3604824;48.8284382997349;node/2940769971;;;;;;;;;;75056;Paris
2.3599418;48.8290168997347;node/2940769972;;;;;;;;;;75056;Paris
2.3614586;48.8313948997341;node/2942289192;;;;;;;;;;75056;Paris
2.3768309;48.8502690997295;node/2942297711;;;;;;;;;;75056;Paris
2.3619375;48.8514305997291;node/2942297712;;;;;;;;;;75056;Paris
2.365718;48.8557424997281;node/2942297715;;;;;;;;;;75056;Paris
2.3654533;48.8557862997281;node/2942297716;;;;;;;;;;75056;Paris
2.3992555;48.84791969973;node/294282582;Fontaine Wallace;;;;;;;;;75056;Paris
2.4080728;48.8405075997319;node/2944152897;;;;;;;;;;75056;Paris
2.4111999;48.8407299997318;node/2944152900;;;;;;;;;;75056;Paris
2.4099305;48.8420116997315;node/2944152903;;;;;;;;;;75056;Paris
2.3837116;48.8435585997311;node/2944152905;;;;;;;;;;75056;Paris
2.4045679;48.8463578997304;node/2944152909;;;;;;;;;;75056;Paris
2.4047042;48.8467507997303;node/2944152913;;;;;;;;;;75056;Paris
2.4046457;48.84810839973;node/2944152926;;;;;;;;;;75056;Paris
2.3734634;48.835869699733;node/2946675631;;;;;;;;;;75056;Paris
2.3737861;48.8362807997329;node/2946675632;;;;;;;;;;75056;Paris
2.3789793;48.8444057997309;node/2946679034;;;;;;;;;;75056;Paris
2.2646701;48.84806689973;node/295146225;Fontaine Wallace;;;;;;;;;75056;Paris
2.3824927;48.8049312997407;node/2952560818;;;;;;;;;;94041;Ivry-sur-Seine
2.2191127;48.8927896997189;node/2958487701;;;;;;;;;;92050;Nanterre
2.5783584;48.8405062997319;node/2971789422;;;;;;;;;;93051;Noisy-le-Grand
2.2598924;48.8000952997419;node/2971805617;;;;;;;;;;92023;Clamart
2.2549457;48.8951015997183;node/2974024718;;;;;;;;;;92026;Courbevoie
2.4193421;48.8307540997343;node/2976357800;;;;;;;;;;75056;Paris
2.3718556;48.8663181997255;node/2982207972;Fontaine Wallace;;;;;;;;;75056;Paris
2.5481489;48.84793809973;node/2984045430;Fontaine Wallace;;;;;;;;;93051;Noisy-le-Grand
2.4454995;48.8209695997367;node/2994567174;;;;;;;;;;75056;Paris
2.4112682;48.844096999731;node/2994567175;;JCDecaux;;;;;;no;;75056;Paris
2.3532344;48.8453347997307;node/3032445505;;;;;;;;;;75056;Paris
2.2837506;48.7597797997519;node/3046560480;;;;;;;;;;92002;Antony
2.2919312;48.7926281997438;node/3051132605;;;;;;;;;;92032;Fontenay-aux-Roses
2.2087202;48.872053099724;node/3052569960;;;;;;;;;;92073;Suresnes
2.3516639;48.7973852997426;node/3054030112;;;;;;;;;;94076;Villejuif
2.4107087;48.8789441997223;node/3068714702;;;;;;;;;;93061;Le Pré-Saint-Gervais
2.3019622;48.8396584997321;node/306912848;;JCDecaux;;;;;;no;;75056;Paris
2.2425664;48.8800610997221;node/3072093444;;;;;;;;;;92062;Puteaux
2.4095627;48.8837499997211;node/3073469211;;;;;;;;;;93061;Le Pré-Saint-Gervais
2.284777;48.8465497997304;node/308113484;;JCDecaux;;;;;;no;;75056;Paris
2.3050953;48.8543014997284;node/308684523;;JCDecaux;;;;;;no;;75056;Paris
2.2588439;48.8296761997346;node/3095109502;;;;;;;;;;92040;Issy-les-Moulineaux
2.2229805;48.920729399712;node/3099226717;;;yes;;;;;no;;92025;Colombes
2.2321558;48.8833255997212;node/3104106429;;;;;;;;;;92062;Puteaux
2.2324321;48.8834878997212;node/3104106430;;;;;;;;;;92062;Puteaux
2.3633962;48.8736146997236;node/3105474015;;;;;;;;;;75056;Paris
2.386411;48.8707239997244;node/3110696849;;;;;;;;;;75056;Paris
2.4420635;48.8223126997364;node/3110948194;;;;;;;;;;75056;Paris
2.4063574;48.8594152997272;node/3118214524;;;;;;;;;;75056;Paris
2.3685271;48.8759891997231;node/3124731238;Fontaine Wallace;Eau de Paris;;;;;;;;75056;Paris
2.4243338;48.8017810997415;node/3138564023;;;;;;;;;;94002;Alfortville
2.3609733;48.864059699726;node/3149090846;;;;;;;;;;75056;Paris
2.3144292;48.948707899705;node/3160069575;;;;;;;;;;93039;L'Île-Saint-Denis
2.3495719;48.9629109997015;node/3160076482;;;;;;;;;;93079;Villetaneuse
2.2206488;48.8382647997324;node/3161572846;;;;;;;;;;92064;Saint-Cloud
2.2409162;48.8807040997219;node/3174565784;;;yes;;;;;no;;92062;Puteaux
2.3889351;48.860270599727;node/3190569344;Fontaine Wallace;;;;;;;;;75056;Paris
2.3653569;48.8593739997272;node/3209242563;Fontaine Wallace;;;;;;;;;75056;Paris
2.3224596;48.827900799735;node/3223014461;;;;no;;;;;;75056;Paris
2.3786285;48.8615940997266;node/3248888261;;;;;;;;;;75056;Paris
2.3545898;48.8470304997303;node/3285011705;;;;;;;;no;;75056;Paris
2.3601559;48.8648515997258;node/3285443597;;;;;;;;;;75056;Paris
2.3602639;48.8446257997308;node/3287608095;;;;;;;;;;75056;Paris
2.3604678;48.8458321997305;node/3287683521;;;;;;;;;;75056;Paris
2.2947442;48.7548141997531;node/3320055455;Fontaine;;;;;;;;;92002;Antony
2.3020924;48.7750144997481;node/3348909606;;;;;;;;;;92071;Sceaux
2.325343;48.9019859997166;node/3354046893;;;;;;;;;;93070;Saint-Ouen-sur-Seine
2.37708;48.8745541997234;node/3358499818;;;;;;;;;;75056;Paris
2.3716161;48.8584686997274;node/3377533666;;;;;;;;;;75056;Paris
2.3845657;48.859916899727;node/3382466671;;;;;;;;;;75056;Paris
2.3663159;48.8635559997261;node/3389504241;;JCDecaux;;;;;;no;;75056;Paris
2.2866969;48.851932699729;node/3394667994;;;;yes;;;;;;75056;Paris
2.3241584;48.8349005997332;node/3399583193;;JCDecaux;;;;;;no;;75056;Paris
2.2829529;48.8811235997218;node/3407568555;;JCDecaux;;;;;;no;;75056;Paris
2.358871;48.8442776997309;node/3426984593;;;;;;;;;;75056;Paris
2.3268478;48.8404759997319;node/3427727193;;JCDecaux;;;;;;no;;75056;Paris
2.3103475;48.8080423997399;node/3450589603;;;;;;;;;;92007;Bagneux
2.3070326;48.8045914997408;node/3450609974;;;;;;;;;;92007;Bagneux
2.3092393;48.8068209997402;node/3450648584;;;;;;;;;;92007;Bagneux
2.3061913;48.803856099741;node/3450648585;;;;;;;;;;92007;Bagneux
2.3086631;48.803886399741;node/3450648587;;;;;;;;;;92007;Bagneux
2.3055765;48.8028685997412;node/3450648588;;;;;;;;;;92007;Bagneux
2.3115984;48.8089140997397;node/3450648589;;;;;;;;;;92007;Bagneux
2.30981;48.8050118997407;node/3450648590;;;;;;;;;;92007;Bagneux
2.3172337;48.7648208997506;node/3452042125;;;;;;;;;;94034;Fresnes
2.3618968;48.9134096997138;node/3479752140;;;;;;;;;;93066;Saint-Denis
2.3274695;48.9161240997131;node/3492073961;;;;;;;;;;93070;Saint-Ouen-sur-Seine
2.3266691;48.9157152997132;node/3492073966;;;;;;;;;;93070;Saint-Ouen-sur-Seine
2.3271102;48.9153223997133;node/3492095272;;;;;;;;;;93070;Saint-Ouen-sur-Seine
2.3279246;48.9150862997134;node/3492095276;;;;;;;;;;93070;Saint-Ouen-sur-Seine
2.3285124;48.9152549997133;node/3492095280;;;;;;;;;;93070;Saint-Ouen-sur-Seine
2.328801;48.9155139997133;node/3492095284;;;;;;;;;;93070;Saint-Ouen-sur-Seine
2.3291241;48.9157492997132;node/3492095288;;;;;;;;;;93070;Saint-Ouen-sur-Seine
2.3275078;48.9146459997135;node/3492097286;;;;;;;;;;93070;Saint-Ouen-sur-Seine
2.3265823;48.9146636997135;node/3492097289;;;;;;;;;;93070;Saint-Ouen-sur-Seine
2.3282302;48.9145806997135;node/3492101995;;;;;;;;;;93070;Saint-Ouen-sur-Seine
2.3179481;48.8394930997321;node/3497010422;;Ville de Paris;;;;;;;;75056;Paris
2.5634455;48.8648911997258;node/3579214828;;;;;;;;;;93050;Neuilly-sur-Marne
2.3532261;48.9168641997129;node/3598406284;;;;;;;;;;93066;Saint-Denis
2.3098813;48.8363712997329;node/3610773733;;;;;;;;;;75056;Paris
2.3364768;48.8826672997214;node/361128470;;JCDecaux;;;;;;no;;75056;Paris
2.3560241;48.8541427997285;node/3617557371;;;;;;;;;;75056;Paris
2.390829;48.860163099727;node/3621407352;;;;;;;;;;75056;Paris
2.3438199;48.8623199997265;node/3621407355;;;;;;;;;;75056;Paris
2.3895038;48.860007699727;node/3621414360;;;;;;;;;;75056;Paris
2.2827761;48.819981399737;node/3629327280;;;;;;;;;;92075;Vanves
2.3614142;48.8752688997233;node/3634174973;;;;;;;;;;75056;Paris
2.3468078;48.8770404997228;node/3634354676;;;;;;;;;;75056;Paris
2.3613994;48.860151799727;node/3637289964;;;;;;;;;;75056;Paris
2.3746022;48.8311640997342;node/3638074669;;;;;;;;;;75056;Paris
2.2321149;48.8857876997206;node/3643120039;;;;;;;;;;92062;Puteaux
2.3647755;48.8672445997252;node/3659114908;;;;;;;;;;75056;Paris
2.3561317;48.811924799739;node/3665505679;;;;;;;;no;;94043;Le Kremlin-Bicêtre
2.3666901;48.8692788997247;node/3668907092;;;;;;;;;;75056;Paris
2.343958;48.8621088997265;node/3672098292;;;;;;;;;;75056;Paris
2.2297646;48.8527557997288;node/3679615739;;;;;;;;;;75056;Paris
2.344485;48.8623708997265;node/3680768407;;;;;;;;;;75056;Paris
2.2682703;48.8731902997238;node/3688522914;;;;;;;;;;75056;Paris
2.2555195;48.7959121997429;node/3689098450;;;;;;;;;;92023;Clamart
2.4112207;48.8333280997336;node/3691499788;;;;;;;;;;75056;Paris
2.2319333;48.8093134997396;node/3692914153;;;;;;;;;;92048;Meudon
2.2618827;48.7934047997435;node/3698843746;;;;;;;;;;92023;Clamart
2.3374224;48.864193799726;node/3701384275;;;;;;;;;;75056;Paris
2.3379487;48.8652236997257;node/3701384276;;;;;;;;;;75056;Paris
2.343613;48.8628503997263;node/3701384277;;;;;;;;;;75056;Paris
2.338213;48.8262201997354;node/3705336201;;;;;;;;;;75056;Paris
2.3175552;48.8672032997252;node/370560215;;;;;;;;;;75056;Paris
2.1813714;48.8784418997225;node/3722019381;;;;;;;;;;92063;Rueil-Malmaison
2.1814397;48.8787304997224;node/3731107461;;;;;;;;;;92063;Rueil-Malmaison
2.1796372;48.8806152997219;node/3731107462;;;;;;;;;;92063;Rueil-Malmaison
2.3520712;48.8445328997309;node/3734553918;;;;;;;;;;75056;Paris
2.3475517;48.8558054997281;node/3744005023;Petite Fontaine Wallace - Quai de Corse;;;;;;;;;75056;Paris
2.3487432;48.8274894997351;node/3758221293;Fontaine Wallace;;;;;;;;;75056;Paris
2.3631278;48.868084199725;node/3760153190;;;;;;;;;;75056;Paris
2.36338;48.8683999997249;node/3760527300;;;;;;;;;;75056;Paris
2.38254;48.8822551997215;node/3765609080;;;;;;;;;;75056;Paris
2.3439762;48.8860572997206;node/3765618928;;;;;;;;;;75056;Paris
2.3530207;48.8621197997265;node/3765622295;;;;;;;;;;75056;Paris
2.3367906;48.8569071997278;node/3765655324;Fontaine du Marché-aux-Carmes;;;;;;;;;75056;Paris
2.3144195;48.8578390997275;node/3765667801;;;;;;;;;;75056;Paris
2.299252;48.755397899753;node/3790833057;;;;;;;;;;92002;Antony
2.3024477;48.7773464997475;node/3791791738;;;;;;;;;;92071;Sceaux
2.1986034;48.9063491997155;node/3801168085;;;;;;;;;;92050;Nanterre
2.3633396;48.8401769997319;node/3802301795;Relais H Café;;;;;;;;;75056;Paris
2.3865716;48.8166369997378;node/3806453864;;;;;;;;;;94041;Ivry-sur-Seine
2.2700042;48.7706347997492;node/3810607319;;;;;;;;no;;92019;Châtenay-Malabry
2.2673301;48.7820491997464;node/3811784996;;;;;;;;;;92060;Le Plessis-Robinson
2.4077869;48.8322746997339;node/3824497657;;;;;;;;;;75056;Paris
2.2620894;48.7676764997499;node/3830759998;;;;;;;;;;92019;Châtenay-Malabry
2.2635172;48.7750710997481;node/3835096097;;;;;;;;;;92060;Le Plessis-Robinson
2.308723;48.8227063997363;node/3837090456;;;;;;;;;;92046;Malakoff
2.2601576;48.7694233997495;node/3838096366;;;;;;;;;;92019;Châtenay-Malabry
2.3733952;48.836071899733;node/3869154188;;;;;;;;;;75056;Paris
2.3955003;48.8251953997357;node/3902816457;;;;;;;;;;94018;Charenton-le-Pont
2.4064735;48.8217395997365;node/3903013057;;;;;;;;;;94018;Charenton-le-Pont
2.2013797;48.876079699723;node/3903406593;;;;;;;;;;92063;Rueil-Malmaison
2.2776248;48.8462416997304;node/3906583847;;JCDecaux;;;;;;no;;75056;Paris
2.3364362;48.8448708997308;node/3916315463;;;;;;;;;;75056;Paris
2.3991113;48.8592130997272;node/3923291601;;;;;;;;;;75056;Paris
2.3924686;48.8594496997272;node/3923291602;;;;;;;;;;75056;Paris
2.39677;48.8605703997269;node/3923291603;;;;;;;;;;75056;Paris
2.397407;48.8615388997267;node/3923291604;;;;;;;;;;75056;Paris
2.355859;48.8757766997231;node/3927836598;;JCDecaux;;;;;;no;;75056;Paris
2.3468848;48.8767598997229;node/3987908787;;JCDecaux;;;;;;no;;75056;Paris
2.3488334;48.8598566997271;node/3988545266;;JCDecaux;;;;;;no;;75056;Paris
2.4112063;48.8515604997291;node/3992450256;;;;;;;;;;75056;Paris
2.4606536;48.8253372997356;node/3995352228;;;;;;;;;;75056;Paris
2.4640813;48.8273748997351;node/3995352229;;;;;;;;;;75056;Paris
2.3076993;48.7429396997561;node/3999361604;;;;;;;;;;92002;Antony
2.4582121;48.9030791997164;node/402777158;Point d'eau;;;;;;;;Broken Water Fountain;93008;Bobigny
2.3847501;48.8148034997383;node/4063568367;;;;;;;;;;94041;Ivry-sur-Seine
2.4327209;48.839803899732;node/4064412202;;;;;;;;;;75056;Paris
2.3247541;48.8648469997258;node/4086247188;;;;;;;;;;75056;Paris
2.162942;48.8632193997262;node/410740821;;;;;;;;;;92063;Rueil-Malmaison
2.363072;48.824036599736;node/4111271803;Fontaine Wallace;;;;;;;;;75056;Paris
2.3833366;48.8353445997331;node/4111275789;;;;;;;;;;75056;Paris
2.3889513;48.8057584997405;node/4133479291;;;;;;;;;;94041;Ivry-sur-Seine
2.3106836;48.9340921997087;node/4146067603;;;;;;;;;;92036;Gennevilliers
2.3088626;48.9339338997087;node/4146070404;;;;;;;;;;92036;Gennevilliers
2.3681835;48.876235499723;node/416661016;;JCDecaux;;;;;;no;;75056;Paris
2.3695981;48.872302199724;node/416702901;;JCDecaux;;;;;;no;;75056;Paris
2.2542225;48.8646244997259;node/4171947771;;;;;;;;;;75056;Paris
2.2490814;48.8652053997257;node/4171947788;;;;;;;;;;75056;Paris
2.3099029;48.8783774997225;node/4189754259;;;;;;;;;;75056;Paris
2.3102998;48.8789437997223;node/4189762903;;;;;;;;;;75056;Paris
2.30939;48.8794209997222;node/4189765430;;;;;;;;;;75056;Paris
2.3088488;48.8793811997222;node/4189765431;;;;;;;;;;75056;Paris
2.3101323;48.8794419997222;node/4189772011;;;;;;;;;;75056;Paris
2.30964;48.8798292997221;node/4189774064;;;;;;;;;;75056;Paris
2.1812794;48.8768239997229;node/4190539532;Fontaine Wallace;;;;;;;;;92063;Rueil-Malmaison
2.2953856;48.7773664997475;node/4198650587;;;;;;;;;;92071;Sceaux
2.4707714;48.8660218997255;node/4225565190;;;;;;;;;;93048;Montreuil
2.4112709;48.8461900997304;node/4229001610;;JCDecaux;;;;;;no;;75056;Paris
2.3673794;48.7177572997623;node/4237461899;;;;;;;;;;91479;Paray-Vieille-Poste
2.3679984;48.7179682997623;node/4237461902;;;;;;;;;;91479;Paray-Vieille-Poste
2.4448135;48.8336196997336;node/429275608;;;;;;;;;;75056;Paris
2.3877031;48.8708159997243;node/4293351072;;;;;;;;;;75056;Paris
2.3057031;48.8421091997315;node/4294715892;;;;;;;;;;75056;Paris
2.4089244;48.8312182997342;node/4294770450;;;;no;;;;;;75056;Paris
2.1925373;48.859985699727;node/429581565;;;;;;;;;;92063;Rueil-Malmaison
2.2752486;48.8988703997174;node/4307631203;;;;;;;;;;92044;Levallois-Perret
2.2591672;48.880360099722;node/4310373789;;;;;;;;;;92051;Neuilly-sur-Seine
2.2664132;48.819792899737;node/4318323057;;;;;;;;;;92040;Issy-les-Moulineaux
2.3244846;48.8940897997186;node/4318329798;;;;;;;;;;75056;Paris
2.3196159;48.839863799732;node/4319143324;;;;;;;;no;;75056;Paris
2.1653587;48.8393621997322;node/4319307417;;;;;;;;;;92076;Vaucresson
2.1656149;48.8393834997322;node/4319307419;;;;;;;;;;92076;Vaucresson
2.324913;48.8409916997317;node/4323168049;;;;;;;;;Fontaine Wallace;75056;Paris
2.3275655;48.839918999732;node/4323168050;;;;;;;;;;75056;Paris
2.2390732;48.8189125997372;node/4332112093;;;;;;;;;;92048;Meudon
2.5480442;48.8540664997285;node/433995855;;;;;;;;;;93051;Noisy-le-Grand
2.4384544;48.88816629972;node/4340887185;;;;;;;;;;93063;Romainville
2.3084593;48.8784174997225;node/4347528590;;;;;;;;;;75056;Paris
2.338425;48.8875115997202;node/4347719689;;;;;;;;;;75056;Paris
2.3204513;48.8513860997292;node/4348572893;;;;;;;;;;75056;Paris
2.2928594;48.8449439997308;node/4348624690;;;;;;;;;;75056;Paris
2.3432208;48.8087434997397;node/4351316007;;;;;;;;;;94037;Gentilly
2.3425102;48.8072886997401;node/4351316011;;;;;;;;;;94003;Arcueil
2.3624132;48.8753459997232;node/4352482293;;;;;;;;;;75056;Paris
